medicine_id,tier,catalogue_status,reason_codes,identification_eligible,structured_comparison_eligible,price_comparison_eligible,savings_calculation_eligible
MED-bd82ff7cf0c1c90e6f64e493,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd837f66837c76ca7e69f2a1,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd847c225f8d23e6c4186d1b,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd875523a16ccfb83b5d6162,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd876241f0537c652376990f,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd88102f6f6097912806680d,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd88597258215d1b59b4eb29,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bd899e3f2b14980f4cb6c952,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd89d715cc582faca578861a,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bd8a7d630c0342e862d996b4,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bd8bdf3c993956262ad10599,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd8e7d036212323905dd8e0b,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd902de2864953f72e0520a2,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd9147a32bd7d492c958c050,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd96cb793ab937228d860fd0,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bd983d2600b481919b02282c,A,STRUCTURED_MATCHED,BRAND_STRENGTH_SUFFIX_DERIVED;STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-bd98b288935feaa15541e9a4,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bd98c3e6a31ad081aff01c94,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd9a34d7d0ef7c11cc6fcc94,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bd9bce94916563a6aa10c726,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd9e20f9412813acafe7c4bf,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bd9ec875405c70f0c49d5405,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bda072e4919c1fddf1086abb,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bda080506b635812da19f390,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bda09987933fa5cc47c8a642,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bda2967adbc7f2e933936a35,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bda2d424c580452989f7d507,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bda58209b9074868acd017e1,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bda6246185f8d80a011c126a,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bda711d5824db31c54e1b118,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdaa55eac217c4c54661b2be,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdabac9e69184eddfb195e4b,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdad1ddf217b8e11a9df616f,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdae02c0f11893c83546cb9c,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdae2141f07ed2165ff425c4,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdae54699df4b80e11c37d75,A,STRUCTURED_MATCHED,BRAND_STRENGTH_SUFFIX_DERIVED;STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-bdaf486657b95568039a38dc,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdb2990591f5f236bea11582,A,STRUCTURED_MATCHED,STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-bdb4aafc08ab8f54c6983a58,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdb4dac74c44f24fb1faf438,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdb7a2b0f506bc7a2ac221c6,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdb89810dc4ceb466e0f95fd,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdb983b30bd8ac0fd6f2e06f,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdb9d6d08e25e906a809ef18,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdbaa22692bbff8fd7e396a0,C,QUARANTINED,AMBIGUOUS_SHARED_DENOMINATOR;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bdbba341c54bf117a18710c0,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdbbcf18e5dfb681b68ada1a,C,QUARANTINED,AMBIGUOUS_COMBINATION_STRENGTH;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdbc606ef3d8b8c297a905f2,A,STRUCTURED_MATCHED,STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-bdbce03b3bceba050319aab4,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdbf03891bffb9a7e07faed7,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdc00fe278e306f3c0cca92b,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdc0117e36ca4580c1d66c54,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdc151b989b3cdc03b326a8b,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdc2ec9f6de8c1bd9414e19c,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdc4ce9ab43a9c9c5392a743,C,QUARANTINED,AMBIGUOUS_INGREDIENT_SEPARATOR;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdc51aa02898891f903755f0,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdc646f994fe623a75e42b7a,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdc66ddecf416fe3c9669800,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdc749bc0e8988fef10de346,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bdcab0acc357f1b0abed7797,A,STRUCTURED_MATCHED,BRAND_STRENGTH_SUFFIX_DERIVED;STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-bdcbbca31c133069c0222b49,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdcbd07db65e2aaaa236646e,C,QUARANTINED,AMBIGUOUS_SHARED_DENOMINATOR;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bdcc3931325a8492e823f35d,A,STRUCTURED_MATCHED,BRAND_STRENGTH_SUFFIX_DERIVED;STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-bdce5e989e30d5d3a2a12a55,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdcf3f9bb5e35911e790f6db,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdd3b345f2f2a9c81331cbc2,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bdd424fda783edd50f66f828,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE;VETERINARY_ONLY,0,0,0,0
MED-bdd4a5f93b0ef57d13d8f548,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdd4eaecb12b053dfb090f79,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdd7fbd58261b873f0949b64,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdd922aa987d58dedbc765f1,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdd9a601d80f7b779adc0485,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdd9deda9584ff83f81ac076,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bddab28e1d177991a4aa9a30,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bddbba57293964100a24b023,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bddc6296835f396219f5ddc0,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bddcdd2574926ae66da318f7,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bddd03ec72e617e3875f14f2,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bddd332da32fb9cee17ef61d,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdddd965e0e6db9594a4b724,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde0832179ea47a2d85b6db6,C,QUARANTINED,AMBIGUOUS_SHARED_DENOMINATOR;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-bde0969b0596583c1819cda6,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bde0a4bed045395240aa9710,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde180350b0c1d866c436b5c,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde1f6db96f354bd2d17207f,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde2b33c64ced69c4fbf2fca,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bde40dd4ce2d316764ef1f38,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde486e110aaabb9427afa7d,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde6d278eb1d2c0de20c83df,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bde76d94fa5269faf516c617,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde89876f1ab0aa9251e7896,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bde8c3747b57ace242cf6ced,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdea2f20c4f9b74bd24c5fcb,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdebb81bfdabc1a2a7f063b4,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdee75a1973d2a20524c4058,C,QUARANTINED,AMBIGUOUS_INGREDIENT_SEPARATOR;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdee98711ef1646870630fb4,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdefca0437e7c99fd8aafc41,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdf377c31f8affa3e287a14a,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdf415dfa3fdabec614bd8f2,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdf5a0907497f4ebd6da6e63,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdf78b2bed4ad698b19c9fcb,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdf7d72b800dca8c2d352c0c,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdf9a152d75cdda8be0f504e,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdfab3880be218e1e52982b8,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdfb6c3ffbed7c0b489bb168,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdfc59d384dd399ebe6acd83,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-bdfc5a76c88d745b3f913b6f,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdfc91c1a176430dac07f560,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdfd2479e1f15b7b7be327f0,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdfd3ffbd46a45aab2c21903,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-bdfea524830dbacc5af2110b,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-bdffb605b2ef87a52b5f9ed1,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be01ad76004b34d02628d74b,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be042e31c82dde6aa6b20445,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be05213ca7e3d31fab98d137,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be05510b61804966099ca4a7,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be06915f91b7116c989c20ba,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be073dd813245d6bed04e4cb,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be07a5f590c73784ead120c8,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-be0b2edea71154d950302162,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be0b3219bdbaa64582d11eb9,A,STRUCTURED_MATCHED,BRAND_STRENGTH_SUFFIX_DERIVED;STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-be0c79f246f4b322ce175d65,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be0cd5e1c1e44819f29b46b5,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be0dd23aa32b35d4966c088b,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be0e0e971d22ef4343f58232,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be10dc2a813207776dc293f0,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be110fbc3b349a82e173c22c,A,STRUCTURED_MATCHED,BRAND_STRENGTH_SUFFIX_DERIVED;STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-be1203dbeb709ee05c41322b,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be1335c3a8bebff5b7fc3139,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be1494e0a205f72d3f8f5736,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be14a4cc5caa29b6701a2e34,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be1507c55a56402339f5f5d2,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be15459004c26d0dc316bc33,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be16bf5c2664f03a05ee033a,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be16d09d0947a5466d2f61b1,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be17066d92530fdb10036eeb,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-be18abe1269f0d041877774b,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be1b404f256be95b2b06acdd,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-be1b4518e20a251a1926c7d3,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be1d3c053c87ade267a01a32,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be1f671a433c09b056b3c04d,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be1f9c23e52dd8a888be1485,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be1feb8b428dce9948a85869,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be21876c7d31862630393545,A,STRUCTURED_MATCHED,STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-be247067d9bd426b8439d01e,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be247904846159c1e2aa4bec,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be277eec9f84ff7629e0446b,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be285dd93ef44a395e781603,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be28d5667ec0b9c0a84a56e5,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be2a706fb0c97b1eddb277f1,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be2c42d9b27c16e4b6054ee2,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be2cf1151d2aea063d70e8db,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-be2ff2fa0526b5450ec11531,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be3238e6c94c0e735e9fd2ad,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be3346eea90473e63666c10b,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be348fc6147bbcb7db2cb1f8,C,QUARANTINED,AMBIGUOUS_COMBINATION_STRENGTH;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-be35236b6cb320d493612a85,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be39ae341043ad498f18dcfc,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be39ba6426d987cdba0d44d0,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be3afa090819702bd2f07063,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be3d072ce230a976255b58a9,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be3d667bfe19b7f60e025af7,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-be3e370a46a9c86730bd8eb8,C,QUARANTINED,AMBIGUOUS_SHARED_DENOMINATOR;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-be3f1c20ff36ab804d69213a,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be3fb7f84d2a2828d666fb6e,C,QUARANTINED,AMBIGUOUS_INGREDIENT_SEPARATOR;MARKET_ONLY_UNKNOWN_HUMAN_USE,0,0,0,0
MED-be3fdb74191226baf2eb7ffe,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be3ffb544065862f5a43db69,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be401819c342ade55e085276,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be40cb77f93433373f6f9c21,C,QUARANTINED,CROSS_SOURCE_INGREDIENT_CONFLICT;REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,0,0,0,0
MED-be41f0e30455fa5d2f1d817d,A,STRUCTURED_MATCHED,STRUCTURED_MATCHED;UNVERIFIED_REGULATORY_STATUS;UNVERIFIED_SOURCE,1,1,1,1
MED-be42a846d089e9616eea0236,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be4327b80aa069e014fefc4e,B,IDENTIFICATION_ONLY,REGISTERED_ONLY_UNKNOWN_MEDICINE_TYPE,1,0,0,0
MED-be44491e9206513aaa8112c2,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
MED-be4659d936457e3b1d14a011,B,IDENTIFICATION_ONLY,MARKET_ONLY_UNKNOWN_HUMAN_USE,1,0,0,0
